stabiliId,sourceRecordId,matchStatus,matchMethod,sourceAddress,bbl,bin,hpdBuildingId,canonicalAddress,reasonCodes,candidateHpdBuildingIds
stabili-ed1a8900-8de3-5ee7-b1ed-4fecd762c6f6,bronx-2024-p30-r7,ambiguous,manual_review,"510–530 East 156th Street, Bronx, NY 10455",2023590210,,,"510 East 156 Street, Bronx, NY 10455",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,64060|965375
stabili-27939bae-1580-57ee-9e3f-748cd37cc8e3,bronx-2024-p30-r34,ambiguous,manual_review,"579 Jackson Avenue, Bronx, NY 10455",2026230167,,,"583B Jackson Avenue, Bronx, NY 10455",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,88553|896462
stabili-ebb03d02-0d07-5fba-ab54-dfa5181eaefb,bronx-2024-p31-r9,ambiguous,manual_review,"599 Prospect Avenue, Bronx, NY 10455",2026740040,,,"599 Prospect Avenue, Bronx, NY 10455",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,104507|950443
stabili-2f64fab8-ae5c-587a-8197-98fe445c9b29,bronx-2024-p32-r13,ambiguous,manual_review,"672 Union Avenue, Bronx, NY 10455",2026750006,,,"672 Union Avenue, Bronx, NY 10455",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,116459|1008954
stabili-ddcd181a-e6a5-5151-8566-66049be7abd5,bronx-2024-p32-r54,ambiguous,manual_review,"3463–3473 3rd Avenue, Bronx, NY 10456",2023720041,,,"3463 3 Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,113771|887474|997352
stabili-c1e62dea-3118-5868-97cf-3b48dc4ecc94,bronx-2024-p34-r17,ambiguous,manual_review,"1140–1150 Clay Avenue, Bronx, NY 10456",2024260012,,,"1140 Clay Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,56814|806549
stabili-e0ccbc2e-30f2-50e6-aa7d-da32a47459c9,bronx-2024-p35-r51,ambiguous,manual_review,"621 East 161st Street, Bronx, NY 10456",2026270058,,,"621 East 161 Street, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,906411|947782
stabili-b69e1791-479c-5fba-8b15-cd36389cb012,bronx-2024-p35-r55,ambiguous,manual_review,"586 East 163rd Street, Bronx, NY 10456",2026200029,,,"925 Eagle Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,62343|806534
stabili-a87642b9-b6f0-5925-842a-4b92a6ab0b16,bronx-2024-p35-r56,ambiguous,manual_review,"601 East 163rd Street, Bronx, NY 10456",2026210032,,,"601 East 163 Street, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,64616|935094
stabili-706383cb-34e6-5793-96ab-9c6e2f5b2539,bronx-2024-p36-r19,ambiguous,manual_review,"301–311 East 165th Street, Bronx, NY 10456",2024330036,,,"305 East 165 Street, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,64758|999024
stabili-8fd8010e-5c0b-5683-beb1-b4bb3931a2ea,bronx-2024-p36-r20,ambiguous,manual_review,"355 East 165th Street, Bronx, NY 10456",2024280001,,,"355 East 165 Street, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,64770|918837
stabili-f9f74585-c6ed-515e-9531-095887d602bb,bronx-2024-p36-r54,ambiguous,manual_review,"459 East 167th Street, Bronx, NY 10456",2023890054,,,"459 East 167 Street, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,64950|923670
stabili-9dc229be-275a-5806-9b97-eecbafb32715,bronx-2024-p37-r4,ambiguous,manual_review,"598 East 167th Street, Bronx, NY 10456",2026130023,,,"598 East 167 Street, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,64973|973620
stabili-2e7c27ea-fb18-5664-bab7-1f32107fc232,bronx-2024-p37-r51,ambiguous,manual_review,"903 Eagle Avenue, Bronx, NY 10456",2026200045,,,"903 Eagle Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,62335|1005040
stabili-04260212-9af8-5289-a48d-924ab63592be,bronx-2024-p37-r52,ambiguous,manual_review,"915 Eagle Avenue, Bronx, NY 10456",2026200035,,,"915 Eagle Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,62338|994309
stabili-b37fa5f9-db3d-5fae-910d-e5845d12c1ac,bronx-2024-p37-r55,ambiguous,manual_review,"921 Eagle Avenue, Bronx, NY 10456",2026200032,,,"921 Eagle Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,62341|1005039
stabili-387a8c70-7520-518e-881e-0480074b3e70,bronx-2024-p38-r17,ambiguous,manual_review,"1306 Findlay Avenue, Bronx, NY 10456",2027820008,,,"1306 Findlay Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,78321|938146|1004455
stabili-8fc39f6a-ef5a-5bb0-9877-5043fc497ee0,bronx-2024-p38-r45,ambiguous,manual_review,"1341 Franklin Avenue, Bronx, NY 10456",2029310082,,,"1341 Franklin Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,79292|848529|883564|956569|990206
stabili-e3757f0e-8190-5390-bd9a-ccc88ee0eedf,bronx-2024-p38-r53,ambiguous,manual_review,"1180 Fulton Avenue, Bronx, NY 10456",2026110001,,,"1180 Fulton Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,79706|987083
stabili-874a41d7-af02-50a8-a2fb-42e2ce97ed14,bronx-2024-p38-r54,ambiguous,manual_review,"1193 Fulton Avenue, Bronx, NY 10456",2026090041,,,"1193 Fulton Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,79710|992044
stabili-ec1c145f-82cd-5268-8e83-290ca91834b5,bronx-2024-p39-r50,ambiguous,manual_review,"748 Jackson Avenue, Bronx, NY 10456",2026460041,,,"748 Jackson Avenue, Bronx, NY 10455",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,88570|943285
stabili-0c793d9e-9d90-58d0-aab8-31e2398dc6e3,bronx-2024-p40-r35,ambiguous,manual_review,"1305 Morris Avenue, Bronx, NY 10456",2028160066,,,"1305 Morris Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,97365|994213
stabili-09ac9be8-bce3-5bba-9c91-02047fa195cf,bronx-2024-p40-r40,ambiguous,manual_review,"1329 Morris Avenue, Bronx, NY 10456",2028160058,,,"1329 Morris Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,97374|1006689
stabili-c3cdcf8f-1d2e-5f61-a4c5-d8ce2e9dad69,bronx-2024-p40-r49,ambiguous,manual_review,"1434 Morris Avenue, Bronx, NY 10456",2027860012,,,"1434 Morris Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,97390|868520|944988
stabili-691bb0c1-1039-5626-abff-02809f5bbf2c,bronx-2024-p40-r56,ambiguous,manual_review,"756 Saint Anns Avenue, Bronx, NY 10456",2026187501,,,"756 St Anns Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,900320|900663|933756|933790|934170|934719
stabili-4c108c1b-1a3f-5fd8-b045-9af34b796468,bronx-2024-p41-r1,ambiguous,manual_review,"780 Saint Anns Avenue, Bronx, NY 10456",2026187501,,,"756 St Anns Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,900320|900663|933756|933790|934170|934719
stabili-1272151b-b853-5e82-8959-7a18c188b2f3,bronx-2024-p41-r2,ambiguous,manual_review,"792–800 Saint Anns Avenue, Bronx, NY 10456",2026187501,,,"756 St Anns Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,900320|900663|933756|933790|934170|934719
stabili-30d1fbb0-c066-589d-9b3c-d21a9a20605b,bronx-2024-p41-r3,ambiguous,manual_review,"820 Saint Anns Avenue, Bronx, NY 10456",2026187501,,,"756 St Anns Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,900320|900663|933756|933790|934170|934719
stabili-f3fceec7-260a-57f8-95cc-c4df5a9d1d8a,bronx-2024-p42-r21,ambiguous,manual_review,"1138 Teller Avenue, Bronx, NY 10456",2024290012,,,"1138 Teller Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,112761|891705|948645
stabili-085607f9-2e30-5ad7-aa28-b101b4b962e2,bronx-2024-p42-r37,ambiguous,manual_review,"1173 Tinton Avenue, Bronx, NY 10456",2026620028,,,"1173 Tinton Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,115180|927555
stabili-553278d3-0b9a-5898-8b52-f7b9cce89596,bronx-2024-p42-r43,ambiguous,manual_review,"1217 Tinton Avenue, Bronx, NY 10456",2026630051,,,"1217 Tinton Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,115196|913793
stabili-3235abac-1edb-5adf-9d05-d8ddbdd422b0,bronx-2024-p42-r47,ambiguous,manual_review,"1249 Tinton Avenue, Bronx, NY 10456",2026630034,,,"760 East 169 Street, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,65205|1014324
stabili-a97e2a1a-cacf-5d26-bf99-2d549aff6371,bronx-2024-p42-r55,ambiguous,manual_review,"1070 Washington Avenue, Bronx, NY 10456",2023700013,,,"1070 Washington Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,119630|937164
stabili-239dcebb-b9d9-5237-a283-5f62fe6852a3,bronx-2024-p42-r56,ambiguous,manual_review,"1074 Washington Avenue, Bronx, NY 10456",2023700016,,,"1074 Washington Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,119633|988925
stabili-17ef9553-8d23-5326-88da-1ea8fd69d257,bronx-2024-p43-r4,ambiguous,manual_review,"1138 Washington Avenue, Bronx, NY 10456",2023710017,,,"1138 Washington Avenue, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,119662|890205
stabili-d8ec4cb6-7326-56ed-a1c0-7840795887ca,bronx-2024-p43-r6,ambiguous,manual_review,"1165 Washington Avenue, Bronx, NY 10456",2023890049,,,"1165 Washington Ave, Bronx, NY 10456",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,119670|923671
stabili-d514cfa7-1add-523b-ad10-59bf6e024a6e,bronx-2024-p43-r26,ambiguous,manual_review,"3827 3rd Avenue, Bronx, NY 10457",2029120025,,,"3827 3 Avenue, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,113817|951776
stabili-cb12e408-61a9-5f0d-a17d-86f3a53dd49f,bronx-2024-p43-r48,ambiguous,manual_review,"1846 Anthony Avenue, Bronx, NY 10457",2028030002,,,"1840 Anthony Avenue, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,45626|45628
stabili-0f1e059f-010c-5c43-9dc8-ebf5dc7fb3af,bronx-2024-p44-r4,ambiguous,manual_review,"2067 Anthony Avenue, Bronx, NY 10457",2031560024,,,"2067 Anthony Avenue, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,45675|1011555
stabili-a07a4bec-4fdc-5845-a535-4c276477407c,bronx-2024-p44-r5,ambiguous,manual_review,"2069 Anthony Avenue, Bronx, NY 10457",2031560023,,,"2069 Anthony Avenue, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,45677|999282
stabili-306eb622-666a-55f8-b4df-cf0ec5f20861,bronx-2024-p44-r6,ambiguous,manual_review,"2075 Anthony Avenue, Bronx, NY 10457",2031560020,,,"2075 Anthony Avenue, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,45683|1001410
stabili-21ec0aa0-865d-5ad9-be65-ca1c45b0a322,bronx-2024-p44-r8,ambiguous,manual_review,"2081–2083 Anthony Avenue, Bronx, NY 10457",2031560127,,,"2081 Anthony Avenue, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,45688|1012447
stabili-322304b0-4b9e-5576-9434-6698e173b6c0,bronx-2024-p44-r45,ambiguous,manual_review,"2277 Bathgate Avenue, Bronx, NY 10457",2030500070,,,"2277 Bathgate Avenue, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_3_hpd_buildings,48321|886581|888939
stabili-b23eac2e-2807-5bcb-80e7-b864651f9590,bronx-2024-p45-r25,ambiguous,manual_review,"1701 Clay Avenue, Bronx, NY 10457",2027900049,,,"1701 Clay Avenue, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,56959|1009896
stabili-b05e6c09-800f-5354-905d-478d53e9b9e5,bronx-2024-p45-r41,ambiguous,manual_review,"2144 Clinton Avenue, Bronx, NY 10457",2030970010,,,"2144 Clinton Avenue, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,57128|955187
stabili-d3752a5a-fad9-59c0-bfa0-8ee4f23078d5,bronx-2024-p45-r42,ambiguous,manual_review,"2150 Clinton Avenue, Bronx, NY 10457",2030970012,,,"Clinton Avenue, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,57132|1010615
stabili-efb22a5a-76fa-5d7c-88df-7696c77ee50f,bronx-2024-p45-r45,ambiguous,manual_review,"653–657 Crotona Park North, Bronx, NY 10457",2029440001,,,"1800 Crotona Park North, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,46126|806411
stabili-1dca3346-93a0-5fe4-a305-3844033a2a8a,bronx-2024-p45-r52,ambiguous,manual_review,"1893 Crotona Avenue, Bronx, NY 10457",2029460040,,,"1893 Crotona Avenue, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,59821|989694
stabili-57a9959c-9b20-5c6b-a812-0d0fa0c328be,bronx-2024-p46-r36,ambiguous,manual_review,"712 East 175th Street, Bronx, NY 10457",2029480009,,,"712 East 175 Street, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,65750|971253
stabili-0d1b70cf-78ac-506b-868e-555a58db28f1,bronx-2024-p46-r37,ambiguous,manual_review,"718 East 175th Street, Bronx, NY 10457",2029480011,,,"718 East 175 Street, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,65751|944457
stabili-05ff6c94-e356-5deb-95a7-216030a7b2be,bronx-2024-p47-r12,ambiguous,manual_review,"220 East 178th Street, Bronx, NY 10457",2028100017,,,"220 East 178 Street, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,65956|974228
stabili-560f6aab-6402-5962-a6ce-28a294931155,bronx-2024-p47-r16,ambiguous,manual_review,"240 East 178th Street, Bronx, NY 10457",2028100024,,,"240 East 178 Street, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,65959|991154
stabili-d7342e75-3ea2-51c9-870e-e316d6f00d83,bronx-2024-p47-r37,ambiguous,manual_review,"225 East 179th Street, Bronx, NY 10457",2028120001,,,"225 East 179 Street, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,66081|974227
stabili-15d5fc83-13c4-5078-9a3d-66320e490436,bronx-2024-p48-r34,ambiguous,manual_review,"280 East Burnside Avenue, Bronx, NY 10457",2028140073,,,"280 East Burnside Avenue, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,73538|926997
stabili-3ba83a70-7825-5450-a510-9e756beaf9d6,bronx-2024-p49-r8,ambiguous,manual_review,"304 Echo Place, Bronx, NY 10457",2028140008,,,"304 Echo Place, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,74906|967101
stabili-435385cc-2665-5357-9fda-4227f308156e,bronx-2024-p49-r51,ambiguous,manual_review,"2050 Grand Concourse, Bronx, NY 10457",2031560001,,,"2050 Grand Concourse, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,81764|988969
stabili-df8df178-dbab-5779-bbb7-ad3eaad00038,bronx-2024-p50-r17,ambiguous,manual_review,"2110 Hughes Avenue, Bronx, NY 10457",2030810006,,,"2110 Hughes Avenue, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,87238|927554
stabili-9b676b25-8313-545e-8713-d4a5982ed8e4,bronx-2024-p50-r25,ambiguous,manual_review,"2265 Hughes Avenue, Bronx, NY 10457",2030710055,,,"2265 Hughes Avenue, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,87298|997687
stabili-9c378715-b6e6-5f0c-b013-dd8762c0f19c,bronx-2024-p50-r34,ambiguous,manual_review,"1685 Monroe Avenue, Bronx, NY 10457",2027920051,,,"1685 Monroe Avenue, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,96775|969743
stabili-127c0bf7-c368-5c8c-beb4-e2c8e658264a,bronx-2024-p50-r37,ambiguous,manual_review,"1752 Monroe Avenue, Bronx, NY 10457",2027980014,,,"1752 Monroe Avenue, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,96795|975728
stabili-b7bcddbd-59d4-5216-b314-7babab5365ee,bronx-2024-p50-r40,ambiguous,manual_review,"1800 Monroe Avenue, Bronx, NY 10457",2028000028,,,"1800 Monroe Avenue, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,96813|950381
stabili-63ebc79c-869a-50af-b98c-236d8358b289,bronx-2024-p51-r6,ambiguous,manual_review,"250 Mount Hope Place, Bronx, NY 10457",2028020029,,,"250 Mt Hope Place, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings,98113|971252|1008060
stabili-82029f41-e238-58a3-bd7b-6ee4bc98a446,bronx-2024-p51-r26,ambiguous,manual_review,"1963 Prospect Avenue, Bronx, NY 10457",2030930047,,,"1963 Prospect Avenue, Bronx, NY 10457",source_bbl_found_in_official_nyc_data|parcel_has_multiple_unresolved_hpd_buildings|primary_address_matches_2_hpd_buildings,104377|941190
